idEmprego,nmEmprego,nivelExp,idEmpresa,idLoc
12217,AI Product Manager,EX,153,8
12218,Robotics Engineer,SE,210,5
12219,NLP Engineer,EX,105,5
12220,Computer Vision Engineer,MI,53,11
12221,AI Consultant,EN,10,11
12222,Machine Learning Engineer,EN,173,9
12223,Data Analyst,SE,70,18
12224,Computer Vision Engineer,SE,5,1
12225,AI Architect,SE,18,2
12226,Head of AI,MI,53,9
12227,AI Architect,SE,129,1
12228,Principal Data Scientist,EX,111,3
12229,AI Consultant,SE,166,19
12230,AI Research Scientist,EX,9,13
12231,Autonomous Systems Engineer,MI,94,1
12232,Principal Data Scientist,MI,29,19
12233,Autonomous Systems Engineer,SE,218,14
12234,Machine Learning Researcher,EN,88,17
12235,AI Product Manager,EN,142,13
12236,AI Specialist,EN,99,17
12237,Autonomous Systems Engineer,EX,31,17
12238,AI Software Engineer,MI,148,11
12239,Autonomous Systems Engineer,SE,146,4
12240,Deep Learning Engineer,EN,182,20
12241,Machine Learning Engineer,EX,186,20
12242,Principal Data Scientist,EX,172,11
12243,ML Ops Engineer,EN,76,7
12244,AI Product Manager,SE,125,2
12245,ML Ops Engineer,MI,148,19
12246,Computer Vision Engineer,EN,47,8
12247,Principal Data Scientist,SE,159,12
12248,NLP Engineer,MI,64,3
12249,Deep Learning Engineer,EN,13,7
12250,AI Software Engineer,EX,11,13
12251,Robotics Engineer,SE,235,20
12252,ML Ops Engineer,EN,48,4
12253,Robotics Engineer,EX,145,10
12254,Data Engineer,SE,41,10
12255,Deep Learning Engineer,SE,204,17
12256,Principal Data Scientist,SE,167,18
12257,Data Engineer,SE,98,2
12258,Research Scientist,EX,87,1
12259,Autonomous Systems Engineer,MI,64,4
12260,Computer Vision Engineer,MI,13,13
12261,AI Architect,EX,224,11
12262,Research Scientist,MI,124,17
12263,Deep Learning Engineer,EN,69,16
12264,AI Product Manager,SE,185,2
12265,Autonomous Systems Engineer,SE,59,20
12266,AI Consultant,MI,222,20
12267,NLP Engineer,EN,22,9
12268,Autonomous Systems Engineer,MI,54,18
12269,Deep Learning Engineer,EN,110,5
12270,Head of AI,EN,140,8
12271,AI Architect,MI,167,11
12272,AI Research Scientist,SE,222,6
12273,Research Scientist,SE,64,18
12274,Data Analyst,EX,196,18
12275,Data Scientist,MI,134,6
12276,AI Software Engineer,SE,190,12
12277,Deep Learning Engineer,EN,188,16
12278,AI Research Scientist,EX,12,20
12279,Data Engineer,MI,171,7
12280,AI Product Manager,MI,222,15
12281,AI Product Manager,MI,94,20
12282,Research Scientist,SE,101,18
12283,AI Product Manager,SE,161,3
12284,Principal Data Scientist,EX,183,7
12285,Deep Learning Engineer,MI,159,8
12286,AI Product Manager,MI,66,12
12287,AI Product Manager,EN,237,2
12288,Machine Learning Researcher,EX,114,13
12289,AI Specialist,SE,45,11
12290,AI Research Scientist,MI,82,7
12291,Data Engineer,EX,39,17
12292,Autonomous Systems Engineer,EN,85,5
12293,ML Ops Engineer,SE,130,17
12294,Machine Learning Researcher,MI,26,10
12295,Data Analyst,EN,226,12
12296,AI Architect,EX,147,6
12297,AI Product Manager,EN,82,4
12298,AI Research Scientist,SE,44,9
12299,NLP Engineer,SE,197,10
12300,Computer Vision Engineer,EX,127,19
12301,AI Consultant,SE,60,15
12302,Autonomous Systems Engineer,EX,72,20
12303,Computer Vision Engineer,EX,59,16
12304,Data Analyst,EN,238,7
12305,AI Product Manager,MI,159,7
12306,Data Engineer,EN,137,17
12307,Autonomous Systems Engineer,EN,88,14
12308,Robotics Engineer,SE,175,16
12309,Research Scientist,EX,88,16
12310,Data Scientist,EX,71,6
12311,AI Research Scientist,MI,145,2
12312,Principal Data Scientist,SE,168,19
12313,Machine Learning Researcher,EN,164,12
12314,NLP Engineer,SE,138,14
12315,Autonomous Systems Engineer,SE,98,6
12316,Head of AI,MI,215,8
12317,Machine Learning Researcher,MI,34,17
12318,Machine Learning Engineer,EX,83,12
12319,Principal Data Scientist,EN,172,18
12320,AI Specialist,SE,116,17
12321,Research Scientist,EX,99,7
12322,ML Ops Engineer,EN,67,2
12323,Robotics Engineer,EX,231,11
12324,Computer Vision Engineer,MI,77,2
12325,AI Architect,MI,107,3
12326,AI Specialist,SE,139,16
12327,AI Software Engineer,SE,180,9
12328,AI Product Manager,EX,61,2
12329,Head of AI,EN,15,7
12330,Machine Learning Researcher,EX,94,15
12331,ML Ops Engineer,MI,152,18
12332,Principal Data Scientist,EX,69,5
12333,ML Ops Engineer,EN,55,8
12334,Principal Data Scientist,EN,129,17
12335,Autonomous Systems Engineer,MI,115,18
12336,Deep Learning Engineer,SE,40,5
12337,Robotics Engineer,MI,175,12
12338,Robotics Engineer,MI,203,6
12339,Head of AI,EN,132,8
12340,Computer Vision Engineer,MI,142,18
12341,NLP Engineer,EN,70,4
12342,Research Scientist,EN,160,10
12343,Deep Learning Engineer,EN,176,14
12344,Data Scientist,SE,74,2
12345,Principal Data Scientist,EN,230,20
12346,Machine Learning Engineer,MI,144,18
12347,AI Consultant,EX,54,2
12348,Principal Data Scientist,MI,64,14
12349,AI Software Engineer,EX,121,14
12350,Machine Learning Researcher,EX,165,9
12351,AI Software Engineer,MI,20,12
12352,Principal Data Scientist,EX,55,18
12353,Robotics Engineer,EX,79,12
12354,AI Software Engineer,MI,127,12
12355,AI Consultant,MI,161,2
12356,ML Ops Engineer,SE,92,7
12357,Machine Learning Engineer,SE,160,2
12358,Data Analyst,MI,47,4
12359,AI Specialist,EX,62,7
12360,Data Engineer,EN,56,7
12361,Head of AI,EN,7,20
12362,ML Ops Engineer,MI,233,11
12363,Robotics Engineer,SE,228,13
12364,Research Scientist,MI,152,7
12365,AI Consultant,SE,89,3
12366,AI Specialist,MI,226,2
12367,AI Consultant,SE,127,6
12368,NLP Engineer,MI,8,20
12369,Data Analyst,MI,200,16
12370,Head of AI,EX,115,17
12371,Machine Learning Engineer,EN,53,7
12372,Autonomous Systems Engineer,SE,29,4
12373,AI Research Scientist,EX,117,16
12374,Data Engineer,EX,48,2
12375,Autonomous Systems Engineer,MI,108,5
12376,AI Specialist,EX,66,17
12377,Head of AI,EX,60,9
12378,Data Engineer,EN,240,19
12379,AI Software Engineer,MI,65,5
12380,Data Engineer,SE,170,18
12381,AI Research Scientist,EX,229,6
12382,Deep Learning Engineer,MI,101,15
12383,Autonomous Systems Engineer,SE,217,10
12384,Research Scientist,EX,230,5
12385,Robotics Engineer,EX,194,20
12386,Machine Learning Researcher,SE,99,2
12387,Machine Learning Engineer,MI,66,5
12388,Data Analyst,EX,160,7
12389,Deep Learning Engineer,EN,191,7
12390,Robotics Engineer,MI,73,8
12391,AI Specialist,EX,49,9
12392,AI Research Scientist,SE,127,4
12393,Principal Data Scientist,MI,70,16
12394,Robotics Engineer,MI,48,18
12395,NLP Engineer,EX,168,20
12396,ML Ops Engineer,MI,133,7
12397,Data Engineer,EN,86,20
12398,Machine Learning Researcher,SE,36,8
12399,Computer Vision Engineer,EN,120,14
12400,Head of AI,SE,203,4
12401,AI Software Engineer,EX,16,1
12402,Machine Learning Engineer,SE,113,16
12403,Data Scientist,EX,113,5
12404,Data Engineer,MI,51,16
12405,Robotics Engineer,EX,150,11
12406,ML Ops Engineer,SE,28,12
12407,Data Engineer,SE,191,9
12408,AI Software Engineer,MI,31,11
12409,AI Research Scientist,EX,126,9
12410,AI Research Scientist,MI,38,8
12411,AI Product Manager,EN,99,8
12412,AI Product Manager,EX,67,12
12413,AI Architect,SE,147,14
12414,Robotics Engineer,EX,76,11
12415,Head of AI,MI,167,7
12416,Autonomous Systems Engineer,EX,212,4
12417,AI Software Engineer,EN,119,15
12418,AI Research Scientist,EX,237,5
12419,AI Product Manager,SE,101,3
12420,Computer Vision Engineer,MI,150,18
12421,Data Scientist,EN,177,7
12422,AI Architect,MI,203,19
12423,AI Architect,EN,98,13
12424,Autonomous Systems Engineer,SE,183,19
12425,AI Product Manager,MI,104,5
12426,Machine Learning Engineer,EN,160,6
12427,Autonomous Systems Engineer,SE,21,10
12428,AI Specialist,SE,202,11
12429,Computer Vision Engineer,SE,171,2
12430,Data Engineer,EN,15,12
12431,Robotics Engineer,MI,138,4
12432,Data Scientist,SE,11,2
12433,AI Specialist,EN,111,2
12434,AI Research Scientist,EX,198,1
12435,Autonomous Systems Engineer,SE,52,8
12436,AI Architect,EX,220,2
12437,Autonomous Systems Engineer,MI,87,20
12438,AI Product Manager,MI,11,4
12439,AI Architect,SE,141,7
12440,Principal Data Scientist,SE,182,17
12441,Data Analyst,EN,9,7
12442,Data Scientist,EN,110,16
12443,AI Software Engineer,EN,206,20
12444,Data Engineer,EN,61,16
12445,Data Scientist,EX,201,2
12446,Data Scientist,MI,221,1
12447,Research Scientist,EX,105,1
12448,Head of AI,EN,70,2
12449,Research Scientist,EN,136,6
12450,AI Consultant,SE,133,5
12451,AI Research Scientist,SE,50,1
12452,AI Research Scientist,EN,175,1
12453,NLP Engineer,EX,28,3
12454,Computer Vision Engineer,SE,146,13
12455,Head of AI,SE,7,3
12456,AI Research Scientist,MI,128,5
12457,AI Consultant,SE,234,8
12458,AI Research Scientist,EN,90,4
12459,Robotics Engineer,SE,23,3
12460,AI Software Engineer,MI,108,19
12461,ML Ops Engineer,EX,217,15
12462,Data Engineer,EX,33,7
12463,Machine Learning Engineer,MI,143,3
12464,AI Research Scientist,EX,142,19
12465,Computer Vision Engineer,EN,163,13
12466,Robotics Engineer,SE,85,5
12467,Research Scientist,EN,162,2
12468,AI Specialist,SE,58,1
12469,AI Specialist,SE,223,20
12470,AI Software Engineer,MI,157,10
12471,Machine Learning Researcher,MI,139,14
12472,Research Scientist,EN,223,6
12473,AI Research Scientist,EX,47,10
12474,Data Analyst,SE,72,17
12475,Machine Learning Engineer,EX,24,17
12476,Head of AI,MI,240,2
12477,Data Engineer,EX,203,16
12478,AI Consultant,EN,81,11
12479,AI Product Manager,EN,130,8
12480,Research Scientist,SE,217,19
12481,Autonomous Systems Engineer,MI,205,2
12482,Research Scientist,EN,161,11
12483,AI Architect,SE,80,16
12484,AI Architect,EN,239,4
12485,AI Consultant,EX,13,6
12486,Deep Learning Engineer,EX,59,5
12487,Data Engineer,MI,17,10
12488,Research Scientist,EX,178,6
12489,Machine Learning Engineer,EX,239,5
12490,Data Scientist,MI,1,14
12491,AI Product Manager,SE,62,1
12492,Machine Learning Engineer,EX,87,5
12493,Principal Data Scientist,SE,157,2
12494,Research Scientist,MI,121,17
12495,Computer Vision Engineer,SE,38,18
12496,Robotics Engineer,EX,6,17
12497,Research Scientist,MI,123,20
12498,Machine Learning Engineer,EN,92,15
12499,Head of AI,SE,187,18
12500,AI Research Scientist,EX,161,18
12501,AI Software Engineer,EN,80,2
12502,Machine Learning Researcher,EN,9,17
12503,ML Ops Engineer,SE,22,9
12504,AI Software Engineer,EN,5,1
12505,Principal Data Scientist,MI,141,6
12506,AI Specialist,SE,99,4
12507,AI Consultant,EN,114,14
12508,AI Architect,SE,129,3
12509,Head of AI,SE,51,13
12510,AI Architect,MI,28,19
12511,Computer Vision Engineer,EN,236,18
12512,Head of AI,EN,216,20
12513,Research Scientist,MI,180,10
12514,Deep Learning Engineer,EX,155,19
12515,AI Product Manager,EX,82,5
12516,Head of AI,EX,11,18
12517,Head of AI,EX,186,3
12518,Data Scientist,MI,147,19
12519,AI Architect,SE,87,3
12520,AI Specialist,SE,108,7
12521,AI Research Scientist,MI,124,19
12522,Principal Data Scientist,MI,217,2
12523,AI Product Manager,MI,164,11
12524,AI Research Scientist,SE,95,12
12525,AI Product Manager,MI,207,17
12526,NLP Engineer,EN,45,19
12527,NLP Engineer,MI,126,10
12528,AI Architect,EX,163,9
12529,Head of AI,EN,173,10
12530,Principal Data Scientist,MI,121,9
12531,AI Software Engineer,EN,2,15
12532,Data Analyst,EN,78,1
12533,AI Specialist,MI,157,18
12534,Data Analyst,MI,124,8
12535,AI Consultant,EX,138,8
12536,Data Engineer,MI,87,18
12537,AI Architect,SE,138,14
12538,AI Research Scientist,EX,57,16
12539,Data Analyst,EN,52,16
12540,Data Scientist,EX,89,11
12541,Head of AI,EX,238,9
12542,ML Ops Engineer,SE,14,6
12543,ML Ops Engineer,MI,70,17
12544,Data Analyst,MI,66,14
12545,Machine Learning Engineer,SE,208,11
12546,AI Software Engineer,EX,85,4
12547,Principal Data Scientist,EX,180,6
12548,AI Specialist,SE,186,15
12549,Data Engineer,EN,84,8
12550,AI Consultant,MI,204,2
12551,Data Scientist,EX,187,7
12552,Data Analyst,EX,200,3
12553,Autonomous Systems Engineer,EN,187,17
12554,AI Specialist,EX,41,8
12555,AI Product Manager,EN,133,14
12556,AI Specialist,MI,138,18
12557,Robotics Engineer,EN,7,17
12558,AI Architect,EN,8,8
12559,Head of AI,EN,183,15
12560,NLP Engineer,SE,110,15
12561,AI Consultant,EN,109,6
12562,Principal Data Scientist,MI,167,6
12563,Data Scientist,EN,238,4
12564,Head of AI,EX,132,17
12565,Machine Learning Engineer,EX,199,17
12566,Deep Learning Engineer,SE,49,9
12567,Data Engineer,SE,78,19
12568,AI Research Scientist,EN,151,17
12569,NLP Engineer,EX,139,9
12570,Research Scientist,SE,205,1
12571,AI Product Manager,MI,183,6
12572,AI Consultant,EN,96,13
12573,AI Product Manager,EN,200,11
12574,Deep Learning Engineer,EX,129,12
12575,Data Analyst,EN,204,4
12576,Deep Learning Engineer,MI,45,14
12577,Data Analyst,EN,189,18
12578,Deep Learning Engineer,SE,232,2
12579,Head of AI,MI,80,11
12580,Data Analyst,SE,68,12
12581,NLP Engineer,MI,151,2
12582,AI Architect,MI,109,14
12583,Autonomous Systems Engineer,MI,240,2
12584,Principal Data Scientist,EX,187,17
12585,AI Architect,SE,161,1
12586,Head of AI,EX,202,9
12587,AI Specialist,MI,10,5
12588,AI Research Scientist,EX,208,14
12589,Data Scientist,SE,32,3
12590,Machine Learning Engineer,SE,191,12
12591,Data Scientist,EN,118,2
12592,Computer Vision Engineer,EX,195,8
12593,Data Engineer,MI,65,3
12594,Robotics Engineer,EN,21,10
12595,AI Software Engineer,EN,117,1
12596,AI Architect,SE,167,10
12597,Data Scientist,EX,17,14
12598,Robotics Engineer,EX,15,14
12599,Data Analyst,EN,191,13
12600,Data Analyst,EX,72,4
12601,Research Scientist,MI,169,20
12602,Deep Learning Engineer,MI,199,6
12603,Research Scientist,MI,232,5
12604,Head of AI,MI,69,17
12605,AI Product Manager,MI,151,7
12606,Data Scientist,EX,57,3
12607,Data Analyst,MI,206,3
12608,AI Software Engineer,MI,184,8
12609,Machine Learning Researcher,SE,65,16
12610,Machine Learning Researcher,EX,93,5
12611,Deep Learning Engineer,MI,71,8
12612,Deep Learning Engineer,EX,79,11
12613,Head of AI,EN,229,3
12614,Principal Data Scientist,EN,28,3
12615,Deep Learning Engineer,SE,143,18
12616,Autonomous Systems Engineer,MI,116,18
12617,Data Engineer,EX,150,18
12618,Research Scientist,EN,29,13
12619,AI Research Scientist,SE,200,7
12620,Machine Learning Researcher,EX,159,16
12621,AI Product Manager,SE,46,12
12622,AI Research Scientist,MI,157,8
12623,AI Software Engineer,EN,190,5
12624,AI Architect,EX,221,13
12625,Data Engineer,EN,144,2
12626,AI Specialist,EN,56,14
12627,Research Scientist,EX,71,1
12628,AI Specialist,EN,208,12
12629,AI Consultant,SE,188,2
12630,AI Architect,MI,230,8
12631,Head of AI,EX,201,17
12632,AI Specialist,SE,39,4
12633,AI Consultant,SE,213,7
12634,Head of AI,EX,156,4
12635,Robotics Engineer,MI,113,16
12636,Machine Learning Engineer,SE,50,3
12637,Machine Learning Researcher,SE,232,19
12638,Head of AI,MI,112,10
12639,Data Engineer,EX,172,14
12640,Data Scientist,SE,163,2
12641,AI Research Scientist,EN,120,13
12642,AI Product Manager,SE,195,20
12643,AI Consultant,SE,82,11
12644,AI Software Engineer,EN,178,2
12645,Autonomous Systems Engineer,SE,217,3
12646,ML Ops Engineer,EN,127,20
12647,Data Analyst,EN,65,10
12648,Computer Vision Engineer,MI,205,11
12649,Data Scientist,SE,216,2
12650,Data Engineer,EN,54,11
12651,Data Analyst,EN,7,16
12652,Principal Data Scientist,EX,41,18
12653,Machine Learning Engineer,EX,214,4
12654,Data Scientist,EX,1,1
12655,AI Product Manager,MI,34,12
12656,Data Engineer,EN,130,10
12657,Machine Learning Researcher,MI,66,10
12658,Data Analyst,EX,207,7
12659,ML Ops Engineer,EN,153,4
12660,Autonomous Systems Engineer,EX,129,5
12661,Head of AI,MI,66,18
12662,Data Engineer,EX,39,1
12663,AI Product Manager,MI,73,17
12664,Data Analyst,EX,158,4
12665,Robotics Engineer,EX,57,4
12666,AI Consultant,MI,123,17
12667,Computer Vision Engineer,EN,160,18
12668,Research Scientist,EX,134,13
12669,AI Software Engineer,EN,39,18
12670,Robotics Engineer,EX,239,11
12671,Research Scientist,SE,12,5
12672,Robotics Engineer,SE,184,15
12673,AI Software Engineer,EX,217,1
12674,AI Research Scientist,SE,125,12
12675,Head of AI,EN,12,4
12676,Principal Data Scientist,EN,2,16
12677,ML Ops Engineer,EN,178,10
12678,Robotics Engineer,MI,39,6
12679,AI Software Engineer,MI,123,3
12680,AI Specialist,EX,223,4
12681,Machine Learning Researcher,MI,227,16
12682,Head of AI,MI,60,4
12683,AI Architect,MI,36,18
12684,Principal Data Scientist,SE,175,6
12685,Principal Data Scientist,EX,196,19
12686,Robotics Engineer,SE,227,9
12687,ML Ops Engineer,SE,20,13
12688,AI Product Manager,SE,131,7
12689,ML Ops Engineer,SE,93,18
12690,Machine Learning Researcher,SE,160,18
12691,AI Research Scientist,MI,127,5
12692,Principal Data Scientist,MI,210,19
12693,Data Scientist,EX,40,16
12694,Data Engineer,EX,103,3
12695,AI Architect,SE,180,19
12696,AI Product Manager,EX,83,20
12697,AI Product Manager,MI,32,8
12698,NLP Engineer,EN,194,19
12699,AI Architect,EX,231,17
12700,ML Ops Engineer,EX,145,16
12701,Computer Vision Engineer,MI,63,15
12702,Autonomous Systems Engineer,EX,81,3
12703,AI Consultant,SE,147,15
12704,AI Research Scientist,EX,197,11
12705,Robotics Engineer,SE,205,6
12706,Computer Vision Engineer,SE,146,2
12707,AI Product Manager,EN,238,19
12708,Data Analyst,SE,99,18
12709,Robotics Engineer,SE,130,9
12710,Head of AI,EX,225,8
12711,Head of AI,SE,36,16
12712,Research Scientist,EX,190,6
12713,Data Engineer,EN,80,1
12714,Head of AI,MI,121,11
12715,ML Ops Engineer,MI,168,5
12716,ML Ops Engineer,SE,132,14
12717,Machine Learning Engineer,EN,125,14
12718,AI Software Engineer,EN,155,10
12719,AI Software Engineer,SE,176,11
12720,AI Consultant,EX,7,13
12721,AI Consultant,MI,69,16
12722,Principal Data Scientist,EN,151,11
12723,Principal Data Scientist,EX,92,4
12724,Data Engineer,EX,94,2
12725,Principal Data Scientist,EX,167,20
12726,AI Research Scientist,EX,125,5
12727,Head of AI,EN,65,7
12728,AI Specialist,EX,182,15
12729,Robotics Engineer,EN,112,3
12730,Data Engineer,MI,235,5
12731,Head of AI,EN,117,12
12732,Research Scientist,EN,78,13
12733,Machine Learning Engineer,MI,200,6
12734,Machine Learning Researcher,SE,213,10
12735,Machine Learning Researcher,SE,14,14
12736,Data Scientist,MI,201,5
12737,Principal Data Scientist,EN,156,18
12738,AI Product Manager,MI,40,10
12739,Machine Learning Researcher,EX,42,8
12740,Data Engineer,MI,109,3
12741,Data Analyst,MI,75,13
12742,AI Research Scientist,SE,119,5
12743,Machine Learning Engineer,EN,69,15
12744,Machine Learning Researcher,EX,130,15
12745,Data Scientist,SE,217,19
12746,AI Specialist,MI,181,20
12747,Data Analyst,EX,156,20
12748,Computer Vision Engineer,MI,221,20
12749,Research Scientist,SE,237,5
12750,Computer Vision Engineer,SE,163,8
12751,Principal Data Scientist,MI,37,19
12752,Autonomous Systems Engineer,MI,15,10
12753,Machine Learning Researcher,EX,114,7
12754,Deep Learning Engineer,MI,224,8
12755,Data Scientist,EN,226,11
12756,Data Scientist,EN,174,3
12757,Deep Learning Engineer,MI,36,3
12758,AI Research Scientist,EN,205,11
12759,Computer Vision Engineer,EN,231,8
12760,AI Architect,EN,95,20
12761,AI Specialist,EX,72,5
12762,Data Analyst,EN,81,7
12763,Data Analyst,EX,192,15
12764,Research Scientist,EX,185,8
12765,NLP Engineer,SE,130,7
12766,Computer Vision Engineer,EX,52,13
12767,NLP Engineer,EN,2,8
12768,Machine Learning Researcher,MI,20,14
12769,Deep Learning Engineer,EX,134,7
12770,Principal Data Scientist,SE,101,15
12771,Research Scientist,EN,196,1
12772,AI Consultant,SE,63,3
12773,NLP Engineer,EX,14,1
12774,ML Ops Engineer,EN,232,14
12775,Head of AI,EN,105,2
12776,Deep Learning Engineer,MI,163,19
12777,Principal Data Scientist,EN,57,1
12778,Autonomous Systems Engineer,EX,131,8
12779,Data Scientist,EN,55,8
12780,Computer Vision Engineer,SE,169,10
12781,AI Consultant,EN,41,3
12782,AI Software Engineer,MI,91,14
12783,Data Analyst,SE,87,12
12784,AI Specialist,MI,86,15
12785,AI Software Engineer,SE,23,15
12786,Head of AI,MI,66,1
12787,ML Ops Engineer,EN,67,13
12788,Data Scientist,SE,48,6
12789,AI Software Engineer,MI,224,15
12790,Computer Vision Engineer,SE,134,11
12791,Data Scientist,EN,224,13
12792,AI Research Scientist,MI,197,9
12793,Machine Learning Researcher,EN,133,11
12794,Robotics Engineer,EN,79,15
12795,Machine Learning Researcher,MI,13,14
12796,Computer Vision Engineer,EN,129,19
